"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
3.261112625E0,1.921881104E1,-3.548873901E0,-4.620086670E1,5.016450226E1
3.271170625E0,1.923146057E1,-3.427268982E0,-4.612280273E1,5.008900259E1
3.281229625E0,1.915168762E1,-3.673343658E0,-4.639535522E1,5.032702633E1
3.291288625E0,1.874555969E1,-4.034519196E0,-4.655081177E1,5.034532182E1
3.301346625E0,1.861175537E1,-4.216976166E0,-4.634655762E1,5.012168921E1
3.311405625E0,1.856455994E1,-4.028732300E0,-4.661978149E1,5.034160899E1
3.321463625E0,1.834040833E1,-4.230327606E0,-4.664883423E1,5.030288246E1
3.331522625E0,1.808917236E1,-4.547485352E0,-4.651525879E1,5.011553731E1
3.341580625E0,1.802400208E1,-4.618820190E0,-4.648275757E1,5.006840223E1
3.351639625E0,1.820419312E1,-4.553890228E0,-4.661904907E1,5.025401775E1
3.361697625E0,1.821708679E1,-5.023674011E0,-4.605181885E1,4.977820377E1
3.371756625E0,1.834335327E1,-4.886848450E0,-4.618197632E1,4.993130114E1
3.381814625E0,1.841510010E1,-4.621116638E0,-4.629614258E1,5.003802003E1
3.391873625E0,1.870048523E1,-4.626941681E0,-4.650302124E1,5.033535260E1
3.401932625E0,1.840951538E1,-4.597412109E0,-4.647158813E1,5.019616478E1
3.411990625E0,1.851228333E1,-4.614704132E0,-4.640179443E1,5.017097423E1
3.422049625E0,1.851148987E1,-4.445720673E0,-4.659359741E1,5.033292172E1
3.432107625E0,1.816506958E1,-4.506362915E0,-4.705838013E1,5.064354055E1
3.442166625E0,1.793600464E1,-4.216697693E0,-4.680575562E1,5.030168546E1
3.452224625E0,1.801179504E1,-4.278312683E0,-4.721435547E1,5.071414085E1
3.462283625E0,1.792756653E1,-4.283809662E0,-4.720138550E1,5.067266975E1
3.472341625E0,1.815335083E1,-4.411880493E0,-4.673104858E1,5.032692855E1
3.482400625E0,1.807234192E1,-4.254089355E0,-4.666436768E1,5.022220654E1
3.492459625E0,1.825573730E1,-4.256271362E0,-4.675173950E1,5.036976213E1
3.502517625E0,1.815098572E1,-4.165866852E0,-4.707876587E1,5.062828187E1
3.512576625E0,1.779119873E1,-3.953525543E0,-4.678518677E1,5.020966856E1
3.522634625E0,1.801206970E1,-3.879096985E0,-4.679898071E1,5.029539387E1
3.532693625E0,1.780895996E1,-3.772453308E0,-4.696804810E1,5.037249250E1
3.542751625E0,1.771678162E1,-3.370716095E0,-4.670962524E1,5.007030226E1
3.552810625E0,1.766755676E1,-3.226642609E0,-4.704818726E1,5.035956422E1
3.562868625E0,1.794242859E1,-3.084690094E0,-4.709890747E1,5.049508037E1
3.572927625E0,1.778181458E1,-2.862995148E0,-4.736654663E1,5.067523469E1
3.582985625E0,1.759494019E1,-2.751987457E0,-4.723007202E1,5.047608402E1
3.593044625E0,1.788269043E1,-2.722927094E0,-4.662716675E1,5.001297460E1
3.603103625E0,1.761212158E1,-2.647914886E0,-4.659906006E1,4.988657814E1
3.613161625E0,1.754986572E1,-2.364330292E0,-4.668692017E1,4.993251805E1
3.623220625E0,1.742807007E1,-2.337741852E0,-4.696334839E1,5.014737037E1
3.633278625E0,1.722795105E1,-2.101768494E0,-4.691076660E1,5.001839413E1
3.643337625E0,1.685374451E1,-1.904346466E0,-4.708486938E1,5.004657995E1
3.653395625E0,1.711015320E1,-1.736629486E0,-4.717855835E1,5.021543182E1
3.663454625E0,1.688685608E1,-1.576812744E0,-4.758752441E1,5.051954796E1
3.673512625E0,1.658659363E1,-1.570297241E0,-4.771871948E1,5.054361592E1
3.683571625E0,1.673895264E1,-1.349246979E0,-4.758044434E1,5.045702811E1
3.693629625E0,1.666317749E1,-1.353076935E0,-4.764376831E1,5.049179102E1
3.703688625E0,1.641021729E1,-1.151401520E0,-4.751831055E1,5.028529401E1
3.713747625E0,1.621955872E1,-1.091995239E0,-4.821496582E1,5.088172037E1
3.723805625E0,1.617271423E1,-6.754512787E-1,-4.772122192E1,5.039174478E1
3.733864625E0,1.571157837E1,-7.278442383E-1,-4.755346680E1,5.008708073E1
3.743922625E0,1.564202881E1,-8.869323730E-1,-4.770031738E1,5.020736990E1
3.753981625E0,1.552728271E1,-6.184310913E-1,-4.753182983E1,5.000753756E1
3.764039625E0,1.520471191E1,-2.314968109E-1,-4.786993408E1,5.022715843E1
3.774098625E0,1.509397888E1,-1.892261505E-1,-4.772415161E1,5.005455676E1
3.784156625E0,1.477474976E1,-3.651351929E-1,-4.767202759E1,4.991040742E1
3.794215625E0,1.467404175E1,-1.123580933E-1,-4.799737549E1,5.019051882E1
3.804274625E0,1.461904907E1,-7.852363586E-2,-4.737036133E1,4.957493211E1
3.814332625E0,1.444573975E1,1.724910736E-1,-4.754364014E1,4.969010835E1
3.824391625E0,1.447782898E1,2.684497833E-1,-4.787426758E1,5.001624829E1
3.834449625E0,1.424005127E1,4.253444672E-1,-4.823580933E1,5.029565865E1
3.844508625E0,1.416352844E1,8.510856628E-1,-4.829263306E1,5.033396758E1
3.854566625E0,1.385421753E1,8.009624481E-1,-4.771716309E1,4.969414993E1
3.864625625E0,1.360671997E1,6.998271942E-1,-4.797653198E1,4.987364241E1
3.874683625E0,1.359181213E1,8.929977417E-1,-4.768576050E1,4.959300915E1
3.884742625E0,1.321340942E1,8.480949402E-1,-4.796945190E1,4.976325722E1
3.894800625E0,1.320611572E1,9.919700623E-1,-4.826773071E1,5.005156666E1
3.904859625E0,1.312440491E1,8.725185394E-1,-4.882089233E1,5.056175255E1
3.914918625E0,1.313494873E1,9.035816193E-1,-4.841528320E1,5.017352873E1
3.924976625E0,1.327223206E1,7.563018799E-1,-4.821728516E1,5.001630458E1
3.935035625E0,1.297070312E1,8.419704437E-1,-4.836352539E1,5.007972286E1
3.945093625E0,1.277772522E1,8.257122040E-1,-4.837454224E1,5.004046761E1
3.955152625E0,1.269157410E1,8.126792908E-1,-4.824624634E1,4.989425605E1
3.965210625E0,1.251884460E1,1.042867661E0,-4.864984131E1,5.024555804E1
3.975269625E0,1.255235291E1,1.163747787E0,-4.834497070E1,4.996150583E1
3.985327625E0,1.275244141E1,1.204809189E0,-4.800903320E1,4.968846542E1
3.995386625E0,1.260116577E1,1.325273514E0,-4.799163818E1,4.963610646E1
4.005444625E0,1.225108337E1,1.229658127E0,-4.796347046E1,4.951863893E1
4.015503625E0,1.240274048E1,1.223045349E0,-4.800277710E1,4.959425794E1
4.025562625E0,1.205273438E1,1.188055038E0,-4.818902588E1,4.968764530E1
4.035620625E0,1.209313965E1,1.134092331E0,-4.820324707E1,4.970999115E1
4.045679625E0,1.176013184E1,1.214805603E0,-4.844631958E1,4.986804923E1
4.055737625E0,1.168698120E1,1.382164001E0,-4.816021729E1,4.957723707E1
4.065796625E0,1.181848145E1,1.313093185E0,-4.774716187E1,4.920561130E1
4.075854625E0,1.187925720E1,1.374038696E0,-4.788119507E1,4.935193588E1
4.085913625E0,1.173736572E1,1.481735229E0,-4.773934937E1,4.918339935E1
4.095971625E0,1.182463074E1,1.680362701E0,-4.800726318E1,4.947062592E1
4.106030625E0,1.168572998E1,1.889587402E0,-4.827822876E1,4.970829104E1
4.116089625E0,1.151913452E1,1.854295731E0,-4.850000000E1,4.988365336E1
4.126147625E0,1.135086060E1,1.755701065E0,-4.866842651E1,5.000540233E1
4.136206625E0,1.157385254E1,1.815797806E0,-4.858078003E1,4.997342666E1
4.146264625E0,1.133523560E1,1.806911469E0,-4.877020264E1,5.010274604E1
4.156323625E0,1.107518005E1,1.838560104E0,-4.859848022E1,4.987837404E1
4.166381625E0,1.095388794E1,2.052700043E0,-4.861627197E1,4.987728079E1
4.176440625E0,1.077482605E1,2.127510071E0,-4.863894653E1,4.986351668E1
4.186498625E0,1.068760681E1,2.038789749E0,-4.853475952E1,4.973936554E1
4.196557625E0,1.065789795E1,1.838151932E0,-4.850115967E1,4.969237447E1
4.206615625E0,1.040634155E1,1.774303436E0,-4.839779663E1,4.953571253E1
4.216674208E0,1.040631104E1,1.933450699E0,-4.852566528E1,4.966658567E1
4.226733208E0,1.039099121E1,1.993524551E0,-4.857580566E1,4.971474363E1
4.236791208E0,1.001873779E1,2.115230560E0,-4.881478882E1,4.987717829E1
4.246850208E0,1.009742737E1,2.135515213E0,-4.852770996E1,4.961307387E1
4.256908208E0,1.005126953E1,2.146364212E0,-4.831970215E1,4.940069346E1
4.266967208E0,1.010408020E1,2.012237549E0,-4.825408936E1,4.934165255E1
4.277025208E0,9.873733521E0,1.930389404E0,-4.846572876E1,4.949892808E1
4.287084208E0,1.002674866E1,1.747175217E0,-4.815777588E1,4.922153683E1
4.297142208E0,9.773101807E0,1.694561005E0,-4.848312378E1,4.948735543E1
4.307201208E0,9.741271973E0,1.790493011E0,-4.851614380E1,4.951680981E1
4.317260208E0,9.498123169E0,1.615970612E0,-4.848806763E1,4.943600314E1
4.327318208E0,9.004638672E0,1.692020416E0,-4.845709229E1,4.931567949E1
4.337377208E0,8.864379883E0,1.702049255E0,-4.908480835E1,4.990784120E1
4.347435208E0,8.686096191E0,1.556108475E0,-4.895681763E1,4.974575090E1
4.357494208E0,8.597305298E0,1.469947815E0,-4.902432251E1,4.979416233E1
4.367552208E0,8.573501587E0,1.492242813E0,-4.851058960E1,4.928497764E1
4.377611208E0,8.427780151E0,1.666061401E0,-4.894601440E1,4.969422064E1
4.387669208E0,7.997146606E0,1.561355591E0,-4.905575562E1,4.972785280E1
4.397728208E0,7.849441528E0,1.523607254E0,-4.875939941E1,4.941066831E1
4.407786208E0,7.599319458E0,1.364013672E0,-4.899768066E1,4.960224692E1
4.417845208E0,7.434066772E0,1.294075012E0,-4.946182251E1,5.003410702E1
4.427904208E0,7.357147217E0,1.188337326E0,-4.933682251E1,4.989651106E1
4.437962208E0,7.229949951E0,1.190357208E0,-4.922042847E1,4.976283458E1
4.448021208E0,7.269729614E0,9.433250427E-1,-4.867245483E1,4.922140480E1
4.458079208E0,7.314743042E0,9.151096344E-1,-4.887866211E1,4.943143232E1
4.468138208E0,7.302429199E0,1.057643890E0,-4.885070801E1,4.940481511E1
4.478196208E0,7.125259399E0,8.896713257E-1,-4.873120117E1,4.925739340E1
4.488255208E0,6.908767700E0,1.089078903E0,-4.868374634E1,4.918357776E1
4.498313208E0,7.054641724E0,1.353040695E0,-4.857992554E1,4.910812412E1
4.508372208E0,6.879943848E0,1.557903290E0,-4.904672241E1,4.955140431E1
4.518431208E0,6.843521118E0,1.617004395E0,-4.863638306E1,4.914210253E1
4.528489208E0,6.914108276E0,1.678897858E0,-4.857513428E1,4.909345436E1
4.538548208E0,6.602310181E0,1.838825226E0,-4.830218506E1,4.878599040E1
4.548606208E0,6.479217529E0,2.027505875E0,-4.861428833E1,4.908604761E1
4.558665208E0,6.481765747E0,1.884618759E0,-4.856011963E1,4.902703635E1
4.568723208E0,6.645523071E0,2.143421173E0,-4.867041016E1,4.916875081E1
4.578782208E0,6.333938599E0,2.063142776E0,-4.867059326E1,4.912435226E1
4.588840208E0,6.472488403E0,1.891487122E0,-4.882955933E1,4.929296799E1
4.598899208E0,6.438461304E0,1.678226471E0,-4.836450195E1,4.882002947E1
4.608957208E0,6.003494263E0,1.943908691E0,-4.893795776E1,4.934312956E1
4.619016208E0,6.192291260E0,1.961362839E0,-4.873794556E1,4.916887992E1
4.629075208E0,5.841720581E0,1.760171890E0,-4.897192383E1,4.935051396E1
4.639133208E0,5.908157349E0,1.805248260E0,-4.871707153E1,4.910721233E1
4.649192208E0,5.744979858E0,2.015787125E0,-4.839529419E1,4.877676384E1
4.659250208E0,5.487762451E0,2.336425781E0,-4.871713257E1,4.908088658E1
4.669309208E0,5.732467651E0,2.220367432E0,-4.857302856E1,4.896049755E1
4.679367208E0,5.800857544E0,2.267929077E0,-4.879016113E1,4.918610855E1
4.689426208E0,5.774154663E0,2.525688171E0,-4.846572876E1,4.887378466E1
4.699484208E0,5.822052002E0,2.805240631E0,-4.862036133E1,4.904798875E1
4.709543208E0,5.750564575E0,2.591207504E0,-4.825939941E1,4.866983646E1
4.719601208E0,5.533493042E0,2.646787643E0,-4.875497437E1,4.913931782E1
4.729660208E0,5.330917358E0,2.635414124E0,-4.883065796E1,4.919143466E1
4.739719208E0,5.386123657E0,2.750551224E0,-4.846432495E1,4.884021553E1
4.749777208E0,5.177261353E0,2.758310318E0,-4.861422729E1,4.896688071E1
4.759836208E0,5.335144043E0,3.033681870E0,-4.888067627E1,4.926446488E1
4.769894208E0,5.064941406E0,3.230766296E0,-4.860614014E1,4.897599760E1
4.779953208E0,4.893661499E0,3.091800690E0,-4.872561646E1,4.906824689E1
4.790011208E0,4.844879150E0,3.198173523E0,-4.830163574E1,4.864924648E1
4.800070208E0,5.119018555E0,3.054754257E0,-4.848016357E1,4.884528774E1
4.810128208E0,5.070373535E0,3.105825424E0,-4.836941528E1,4.873351182E1
4.820187208E0,5.013046265E0,3.160947800E0,-4.834552002E1,4.870740734E1
4.830246208E0,4.738006592E0,3.355079651E0,-4.889172363E1,4.923521002E1
4.840304208E0,4.637283325E0,3.302207947E0,-4.851028442E1,4.884318447E1
4.850363208E0,4.571762085E0,3.481431961E0,-4.850140381E1,4.884063419E1
4.860421208E0,4.386169434E0,3.542942047E0,-4.851861572E1,4.884513274E1
4.870480208E0,4.503540039E0,3.706199646E0,-4.858450317E1,4.893333973E1
4.880538208E0,4.193191528E0,3.429931641E0,-4.833773804E1,4.864035572E1
4.890597208E0,3.913986206E0,3.447790146E0,-4.850146484E1,4.878112993E1
4.900655208E0,3.724288940E0,3.751337051E0,-4.844528198E1,4.873282471E1
4.910714208E0,3.627929688E0,3.667583466E0,-4.882656860E1,4.909833850E1
4.920772208E0,3.139602661E0,3.796012878E0,-4.863973999E1,4.888855822E1
4.930831208E0,2.965332031E0,3.833787918E0,-4.843435669E1,4.867625737E1
4.940890208E0,2.770355225E0,3.762058258E0,-4.897012329E1,4.919248851E1
4.950948208E0,2.834182739E0,3.541017532E0,-4.861520386E1,4.882631916E1
4.961007208E0,2.566299438E0,3.557498932E0,-4.856295776E1,4.876066610E1
4.971065208E0,2.687377930E0,3.542301178E0,-4.814480591E1,4.834968701E1
4.981124208E0,2.404815674E0,3.468811035E0,-4.834576416E1,4.852966825E1
4.991182208E0,2.128387451E0,3.479988098E0,-4.856149292E1,4.873252451E1
5.001241208E0,1.818389893E0,3.632249832E0,-4.863256836E1,4.880191068E1
5.011299208E0,1.757431030E0,3.793313980E0,-4.875350952E1,4.893242775E1
5.021358208E0,1.573425293E0,3.732450485E0,-4.878854370E1,4.895639744E1
5.031416208E0,1.327224731E0,3.614711761E0,-4.858648682E1,4.873883839E1
5.041475208E0,1.463836670E0,3.551511765E0,-4.802478027E1,4.817816491E1
5.051534208E0,1.689880371E0,3.619977951E0,-4.838732910E1,4.855196756E1
5.061592208E0,1.207412720E0,3.429954529E0,-4.819699097E1,4.833396706E1
5.071651208E0,1.277023315E0,3.346103668E0,-4.802828979E1,4.816164261E1
5.081709208E0,1.303253174E0,3.407197952E0,-4.798922729E1,4.812767814E1
5.091768208E0,1.217620850E0,3.291322708E0,-4.817639160E1,4.830403827E1
5.101826208E0,1.047531128E0,3.304965973E0,-4.790545654E1,4.803074940E1
5.111885208E0,6.342315674E-1,3.554698944E0,-4.826583862E1,4.840071603E1
5.121943208E0,5.744934082E-1,3.161508560E0,-4.817459106E1,4.828163629E1
5.132002208E0,4.628601074E-1,3.144298553E0,-4.812155151E1,4.822638876E1
5.142061208E0,2.220916748E-1,2.995002747E0,-4.796694946E1,4.806087397E1
5.152119208E0,3.479309082E-1,2.964366913E0,-4.829315186E1,4.838529780E1
5.162178208E0,3.112792969E-1,2.993799210E0,-4.797845459E1,4.807277643E1
5.172236208E0,2.574768066E-1,3.009031296E0,-4.789135742E1,4.798648434E1
5.182295208E0,-1.108551025E-1,2.959354401E0,-4.813616943E1,4.822717984E1
5.192353208E0,-9.170532227E-3,2.933305740E0,-4.799688721E1,4.808643830E1
5.202412208E0,-1.342773438E-2,2.689638138E0,-4.762237549E1,4.769827021E1
5.212470208E0,-2.727661133E-1,2.894136429E0,-4.795660400E1,4.804462816E1
5.222529625E0,-2.788238525E-1,2.862117767E0,-4.799533081E1,4.808140223E1
5.232587625E0,-3.506164551E-1,3.052768707E0,-4.792990112E1,4.802830156E1
5.242646625E0,-4.196624756E-1,2.919067383E0,-4.776931763E1,4.786026303E1
5.252705625E0,-6.666870117E-1,2.775838852E0,-4.780535889E1,4.789052193E1
5.262763625E0,-7.496337891E-1,2.882287979E0,-4.774731445E1,4.784010423E1
5.272822625E0,-8.391723633E-1,2.665805817E0,-4.787063599E1,4.795214824E1
5.282880625E0,-8.653717041E-1,2.702207565E0,-4.769064331E1,4.777497518E1
5.292939625E0,-9.371948242E-1,2.757051468E0,-4.763131714E1,4.772024769E1
5.302997625E0,-9.841613770E-1,2.874124527E0,-4.798071289E1,4.807679248E1
5.313056625E0,-1.005630493E0,3.130817413E0,-4.797146606E1,4.808403963E1
5.323114625E0,-1.271331787E0,3.014875412E0,-4.774090576E1,4.785289794E1
5.333173625E0,-1.328842163E0,2.714282990E0,-4.805261230E1,4.814755137E1
5.343232625E0,-1.706222534E0,2.872213364E0,-4.827883911E1,4.839428800E1
5.353290625E0,-1.790512085E0,2.942869186E0,-4.813250732E1,4.825561806E1
5.363349625E0,-1.863327026E0,2.567535400E0,-4.787274170E1,4.797774092E1
5.373407625E0,-2.131530762E0,2.528467178E0,-4.814993286E1,4.826336710E1
5.383466625E0,-2.296875000E0,2.462331772E0,-4.785989380E1,4.797820492E1
5.393524625E0,-2.436874390E0,2.585624695E0,-4.798532104E1,4.811667952E1
5.403583625E0,-2.783889771E0,2.634315491E0,-4.816754150E1,4.831978596E1
5.413641625E0,-2.973083496E0,2.562417984E0,-4.788775635E1,4.804833420E1
5.423700625E0,-3.060745239E0,2.800827026E0,-4.793267822E1,4.811189494E1
5.433758625E0,-3.186828613E0,2.659900665E0,-4.771548462E1,4.789570357E1
5.443817625E0,-3.390625000E0,2.808202744E0,-4.814385986E1,4.834473687E1
5.453876625E0,-3.395538330E0,2.806364059E0,-4.804290771E1,4.824444363E1
5.463934625E0,-3.475051880E0,2.704923630E0,-4.771652222E1,4.791929768E1
5.473993625E0,-3.617034912E0,2.666238785E0,-4.771578979E1,4.792690650E1
5.484051625E0,-3.705276489E0,2.676677704E0,-4.793106079E1,4.814852299E1
5.494110625E0,-3.781585693E0,2.630243301E0,-4.774584961E1,4.796753824E1
5.504168625E0,-3.742675781E0,2.631622314E0,-4.779061890E1,4.800912739E1
5.514227625E0,-3.945007324E0,2.565307617E0,-4.781997681E1,4.805095283E1
5.524285625E0,-3.733337402E0,2.574270248E0,-4.772503662E1,4.794000204E1
5.534344625E0,-3.606292725E0,2.426725388E0,-4.781057739E1,4.800776660E1
5.544402625E0,-3.960632324E0,2.318647385E0,-4.801574707E1,4.823457993E1
5.554461625E0,-3.974487305E0,2.104978561E0,-4.765496826E1,4.786672627E1
5.564520625E0,-4.017730713E0,2.172277451E0,-4.778695679E1,4.800473090E1
5.574578625E0,-4.063308716E0,1.964040756E0,-4.740859985E1,4.762292803E1
5.584637625E0,-4.095642090E0,1.828340530E0,-4.726065063E1,4.747300508E1
5.594695625E0,-4.162429810E0,2.036485672E0,-4.736947632E1,4.759559205E1
5.604754625E0,-4.206054688E0,2.113573074E0,-4.767034912E1,4.790219486E1
5.614812625E0,-4.420272827E0,2.259408951E0,-4.768670654E1,4.794440240E1
5.624871625E0,-4.523284912E0,2.268625259E0,-4.736547852E1,4.763502201E1
5.634929625E0,-4.413406372E0,2.284227371E0,-4.738949585E1,4.764934593E1
5.644988625E0,-4.390426636E0,2.109132767E0,-4.736981201E1,4.761956927E1
5.655046625E0,-4.391571045E0,2.326108932E0,-4.731497192E1,4.757523775E1
5.665105625E0,-4.435867310E0,2.206033707E0,-4.736071777E1,4.761912527E1
5.675164625E0,-4.491149902E0,2.145759583E0,-4.733453369E1,4.759551230E1
5.685222625E0,-4.460830688E0,2.155939102E0,-4.730081177E1,4.755958240E1
5.695281625E0,-4.451187134E0,2.002716064E0,-4.756655884E1,4.781633046E1
5.705339625E0,-4.713256836E0,2.270135880E0,-4.734979248E1,4.763791720E1
5.715398625E0,-4.554763794E0,2.288326263E0,-4.719949341E1,4.747393483E1
5.725456625E0,-4.676818848E0,2.061309814E0,-4.728781128E1,4.756320772E1
5.735515625E0,-4.477096558E0,2.104743958E0,-4.735842896E1,4.761612262E1
5.745573625E0,-4.595092773E0,1.753276825E0,-4.754174805E1,4.779546699E1
5.755632625E0,-4.369628906E0,1.783002853E0,-4.796737671E1,4.819898323E1
5.765691625E0,-4.445114136E0,1.749973297E0,-4.790802002E1,4.814561069E1
5.775749625E0,-4.420074463E0,1.619949341E0,-4.805603027E1,4.828605741E1
5.785808625E0,-4.453964233E0,1.743038177E0,-4.817697144E1,4.841380543E1
5.795866625E0,-4.352691650E0,1.692378998E0,-4.812820435E1,4.835425653E1
5.805925625E0,-4.570556641E0,1.744461060E0,-4.798199463E1,4.823074684E1
5.815983625E0,-4.623291016E0,1.683277130E0,-4.748236084E1,4.773659846E1
5.826042625E0,-4.838500977E0,1.706165314E0,-4.736584473E1,4.764289389E1
5.836100625E0,-4.867904663E0,1.524497986E0,-4.745126343E1,4.772465810E1
5.846159625E0,-4.897262573E0,1.554729462E0,-4.772460938E1,4.800040317E1
5.856217625E0,-5.012924194E0,1.422866821E0,-4.770675659E1,4.799050514E1
5.866276625E0,-5.103256226E0,1.240602493E0,-4.756173706E1,4.785082184E1
5.876335625E0,-5.133377075E0,1.196914673E0,-4.768911743E1,4.797953820E1
5.886393625E0,-4.909393311E0,1.003341675E0,-4.739471436E1,4.765886891E1
5.896452625E0,-4.933502197E0,1.140720367E0,-4.771450806E1,4.798244435E1
5.906510625E0,-4.741973877E0,9.273757935E-1,-4.788653564E1,4.812968562E1
5.916569625E0,-4.951721191E0,7.449970245E-1,-4.759552002E1,4.785820817E1
5.926627625E0,-4.835571289E0,4.663105011E-1,-4.748297119E1,4.773083645E1
5.936686625E0,-4.876968384E0,5.247306824E-1,-4.735397339E1,4.760734144E1
5.946744625E0,-4.751571655E0,6.131534576E-1,-4.735363770E1,4.759538206E1
5.956803625E0,-5.054244995E0,4.751682281E-1,-4.741995239E1,4.769091174E1
5.966861625E0,-5.505844116E0,7.417526245E-1,-4.734277344E1,4.766762752E1
5.976920625E0,-5.434631348E0,6.916751862E-1,-4.712292480E1,4.744031697E1
5.986979625E0,-5.342422485E0,8.881664276E-1,-4.737081909E1,4.767939617E1
5.997037625E0,-5.473907471E0,9.408588409E-1,-4.741772461E1,4.774190492E1
6.007096625E0,-5.225952148E0,9.464130402E-1,-4.760653687E1,4.790186453E1
6.017154625E0,-5.297409058E0,1.202817917E0,-4.776483154E1,4.807274119E1
6.027213625E0,-5.309860229E0,1.141962051E0,-4.769955444E1,4.800777215E1
6.037271625E0,-5.403884888E0,7.094860077E-1,-4.777114868E1,4.808105644E1
6.047330625E0,-5.222091675E0,5.442962646E-1,-4.742599487E1,4.771573629E1
6.057388625E0,-5.204925537E0,3.666381836E-1,-4.740872192E1,4.769499542E1
6.067447625E0,-5.478088379E0,4.199600220E-2,-4.743292236E1,4.774822866E1
6.077506625E0,-5.592636108E0,3.547668457E-3,-4.773236084E1,4.805887912E1
6.087564625E0,-5.733947754E0,1.859817505E-1,-4.784307861E1,4.818581656E1
6.097623625E0,-5.545288086E0,7.989501953E-2,-4.745849609E1,4.778143420E1
6.107681625E0,-5.594635010E0,7.631492615E-2,-4.765713501E1,4.798445876E1
6.117740625E0,-5.566833496E0,-2.151241302E-1,-4.758062744E1,4.790565751E1
6.127798625E0,-5.591018677E0,-4.528045654E-3,-4.743408203E1,4.776245019E1
6.137857625E0,-5.582534790E0,-2.089767456E-1,-4.765228271E1,4.797862455E1
6.147915625E0,-5.541397095E0,-1.020488739E-1,-4.743930054E1,4.776195904E1
6.157974625E0,-5.662841797E0,-2.775135040E-1,-4.733111572E1,4.766947982E1
6.168032625E0,-5.529754639E0,-8.023834229E-2,-4.721502686E1,4.753781006E1
6.178091625E0,-5.842956543E0,-9.155273438E-2,-4.746701050E1,4.782536575E1
6.188150625E0,-5.905364990E0,-3.998565674E-2,-4.709320068E1,4.746203204E1
6.198208625E0,-5.965087891E0,-1.239452362E-1,-4.730081177E1,4.767561672E1
6.208267625E0,-6.086029053E0,1.525554657E-1,-4.721960449E1,4.761044078E1
6.218326250E0,-6.073135376E0,1.597824097E-1,-4.743490601E1,4.782236727E1
6.228385250E0,-5.835296631E0,1.682376862E-1,-4.735739136E1,4.771584126E1
6.238443250E0,-5.888122559E0,1.198730469E-1,-4.726422119E1,4.762972771E1
6.248502250E0,-5.837738037E0,-1.051902771E-2,-4.713601685E1,4.749614069E1
6.258560250E0,-5.805419922E0,8.206367493E-2,-4.727255249E1,4.762776348E1
6.268619250E0,-5.960357666E0,-2.349472046E-2,-4.736618042E1,4.773972626E1
6.278678250E0,-5.926849365E0,-9.842491150E-2,-4.751968384E1,4.788796908E1
